customer_id,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
656bf8779d08a527,2019-11-21,1867.0,Medellín,Natural,Punto físico,0,10.0,137000.0,13700.0,98.0,,0.8832,6.9,0
a082a2b5dce457fc,2020-06-28,,Bucaramanga,Natural,Web,0,2.0,29400.0,14700.0,18.0,2.0,0.9039,7.6,0
64616d03c99eeb45,2023-04-02,639.0,Cali,Ecommerce,App,1,24.0,554400.0,23100.0,4.0,1.0,0.835,,0
c6fa28d0d63b6563,07-23-2021,1257.0,Medellín,Empresa,Web,0,12.0,572400.0,47700.0,21.0,2.0,0.8241,7.3,0
5dc4f8035fd5f271,03-15-2020,,Barranquilla,Ecommerce,App,0,18.0,412200.0,22900.0,59.0,2.0,0.8621,10.0,0
3b133fd2f547a623,2023-06-15,565.0,Cali,Ecommerce,API,0,17.0,115600.0,6800.0,15.0,0.0,0.8589,3.1,0
e43142f47f803680,2022-02-18,1047.0,,Empresa,Punto físico,0,10.0,383000.0,38300.0,19.0,,0.7942,5.4,1
2f84990febef34d8,2020-01-21,1806.0,Bucaramanga,Natural,,1,5.0,75000.0,15000.0,26.0,1.0,0.8683,6.8,0
b28895f582b85f8a,2020-04-14,1722.0,Cartagena,Empresa,Punto físico,0,16.0,739200.0,46200.0,7.0,3.0,0.8877,3.1,1
9ad8e2cb46cb29bc,2021-11-08,,Barranquilla,Empresa,Punto físico,0,10.0,516000.0,51600.0,34.0,1.0,0.8037,7.9,1
a2c45a52ed80f134,2021-07-13,1267.0,Pereira,Empresa,Web,0,7.0,335300.0,47900.0,18.0,1.0,0.9311,4.4,0
130c7bd5edd9bbe5,2020-04-12,1724.0,Medellín,Natural,Punto físico,1,4.0,50800.0,12700.0,72.0,1.0,0.7812,,0
9f0817d4bd0253fd,2023-03-17,655.0,Bogotá,Natural,Punto físico,0,3.0,33300.0,11100.0,13.0,1.0,0.8841,9.2,0
5be25a6cd29d97b4,2021-04-06,1365.0,Cúcuta,Natural,App,1,4.0,63600.0,15900.0,69.0,2.0,0.7803,4.0,1
5df3de5d760b22bc,2020-12-07,1485.0,,Natural,Punto físico,0,2.0,,10400.0,,,0.7224,,0
4852b53ba89db5d0,2023-10-14,444.0,Medellín,Natural,Web,0,5.0,29000.0,5800.0,12.0,,0.8775,7.2,0
ce5aba6205b5b4f1,2023-03-26,646.0,Bogotá,Natural,App,1,1.0,5500.0,5500.0,93.0,1.0,1.0,6.1,1
de2c0d2abe7cc424,2022-08-10,874.0,Pereira,Empresa,API,1,10.0,373000.0,37300.0,1.0,3.0,0.9386,5.6,1
734117e928977dd1,2021-09-10,1208.0,Medellín,Natural,Punto físico,1,2.0,19200.0,9600.0,29.0,0.0,,5.9,0
57bbac3d71139d49,2023-11-01,426.0,Barranquilla,Ecommerce,Punto físico,0,19.0,463600.0,24400.0,1.0,0.0,0.9711,7.4,0
c6d6de28709d5dff,2019-08-04,1976.0,Bogotá,Natural,,0,6.0,82200.0,13700.0,12.0,3.0,0.8325,8.5,1
916b3dca4df3bffd,2021-07-07,1273.0,Bogotá,Ecommerce,Punto físico,0,10.0,77000.0,7700.0,92.0,1.0,0.8827,9.3,0
7185e7e033b343fd,2023-02-08,692.0,Bogotá,Natural,Web,1,4.0,44800.0,11200.0,18.0,2.0,0.7664,6.0,0
724d73cd35f28782,2022-01-16,1080.0,Medellín,Natural,API,0,,40737000.0,9600.0,45.0,0.0,0.6795,9.2,0
43df17d8ca48024e,2022-08-07,877.0,Bogotá,Natural,App,0,5.0,51000.0,,11.0,,0.8959,2.0,1
4b57fd40a7f04eea,2020-01-20,1807.0,Manizales,Natural,Web,1,3.0,19500.0,6500.0,,1.0,0.8968,7.7,0
4cb792cf58f87015,2019-08-07,1973.0,Medellín,Natural,Web,1,7.0,,9400.0,28.0,1.0,0.8969,6.7,1
197264bda7fb7b90,2023-09-06,482.0,Bogotá,,Punto físico,0,13.0,213200.0,16400.0,13.0,1.0,0.9578,4.8,0
0e10348566fc1747,2022-01-18,1078.0,Bogotá,Natural,App,0,7.0,75600.0,10800.0,4.0,1.0,0.8092,6.9,0
ab83a7a8d19f16bf,2022-07-19,896.0,Bogotá,Natural,,0,4.0,54000.0,13500.0,39.0,1.0,0.8182,8.1,0
e5493027667e0df6,25/11/2022,767.0,,Natural,Web,0,4.0,24800.0,6200.0,57.0,2.0,0.8457,5.8,0
4b5745bc7ae677ad,20190312,2121.0,Manizales,Empresa,,0,13.0,764400.0,,20.0,1.0,0.7668,9.6,0
3f859c8bbda9f425,2020-07-16,1629.0,Cali,Natural,Web,1,2.0,26000.0,13000.0,51.0,1.0,0.8528,6.3,0
95f2cb96605f4945,2023-04-10,631.0,Barranquilla,Natural,App,0,1.0,13400.0,13400.0,3.0,1.0,0.7133,9.2,0
577816ebd303c1e9,2019-12-25,1833.0,Cali,Ecommerce,API,1,17.0,379100.0,22300.0,21.0,0.0,0.814,8.7,0
de04181ed6763ad7,2022-12-26,736.0,Barranquilla,Natural,App,0,6.0,75000.0,12500.0,29.0,1.0,0.8987,6.8,0
132fa23e4f834d54,2019-04-12,2090.0,,Ecommerce,Web,0,27.0,459000.0,17000.0,35.0,1.0,0.9133,5.7,1
1e266be9e09fbff9,2023-06-26,554.0,Bogotá,Empresa,Web,1,,735000.0,49000.0,95.0,0.0,0.8845,8.4,0
06ccf0846876c014,2023-06-11,569.0,Bogotá,,App,0,6.0,85800.0,14300.0,1.0,2.0,1.0,7.2,0
19614c2132d9f033,2020-03-15,1752.0,Cúcuta,,App,0,1.0,11900.0,11900.0,59.0,,0.8907,,0
c2dbb972313a27e3,2023-11-02,425.0,Bogotá,Natural,App,0,2.0,21203000.0,6800.0,37.0,1.0,0.9485,6.8,1
d3efc761623e15e1,2019-04-08,2094.0,Bogotá,Ecommerce,Punto físico,1,21.0,214200.0,10200.0,187.0,1.0,,7.6,0
acb4d224e6a71ddb,2023-05-29,582.0,Medellín,Natural,Punto físico,0,,7800.0,3900.0,21.0,1.0,0.9448,6.3,0
3a17b5291067bbdc,2021-12-02,1125.0,Cartagena,Natural,Web,0,,47200.0,11800.0,46.0,1.0,0.7695,2.7,1
934c8c46f5a3ddab,2020-04-26,1710.0,Bogotá,Ecommerce,API,0,22.0,519200.0,23600.0,31.0,4.0,0.9336,10.0,0
076ab5d7febd5ed0,2023-01-17,714.0,Cali,Natural,App,0,3.0,24300.0,,56.0,3.0,0.865,7.8,1
0b64835c94997c01,2020-10-06,1547.0,Barranquilla,Natural,Web,1,1.0,9900.0,9900.0,23.0,1.0,0.8976,4.0,0
fc9c504c7ba11a61,2021-07-01,1279.0,Barranquilla,Natural,Web,0,2.0,14400.0,7200.0,97.0,2.0,0.859,7.1,1
ad9d61028e744225,2023-05-27,584.0,Medellín,Natural,Web,0,2.0,33600.0,,9.0,2.0,0.6946,8.6,0
261e19097ca3aaab,2019-03-16,,Bogotá,Natural,App,0,3.0,48300.0,16100.0,134.0,5.0,0.966,6.5,1
6a406334085dd1cc,2019-01-21,2171.0,Bogotá,Natural,App,0,2.0,27400.0,13700.0,26.0,3.0,0.9952,6.9,1
125797938f127879,20230329,643.0,Barranquilla,Empresa,App,0,7.0,299600.0,42800.0,11.0,0.0,,8.1,0
9878fefdae3e819e,2021-11-06,1151.0,,Natural,Web,1,,41400.0,13800.0,51.0,3.0,0.828,0.0,1
27d52b7fdf4b8a17,2023-08-18,501.0,Cúcuta,Empresa,App,0,8.0,286400.0,35800.0,20.0,1.0,,8.1,0
46258a755d76b2fa,2021-10-02,,Cúcuta,Ecommerce,Punto físico,0,16.0,276800.0,17300.0,92.0,4.0,0.8756,6.6,0
8d8eb556427de085,2019-10-02,1917.0,Medellín,Natural,Web,0,8.0,92000.0,11500.0,26.0,2.0,0.7993,9.5,0
9004d3831d2a4163,2019-06-12,2029.0,Medellín,Empresa,App,0,9.0,576000.0,64000.0,106.0,,,9.8,0
e3e24acfa2b3d223,20201026,1527.0,Bucaramanga,Ecommerce,,0,20.0,300000.0,15000.0,44.0,2.0,0.9152,5.0,1
0b13358071f7f085,2022-11-25,767.0,Cali,Natural,Punto físico,0,6.0,49800.0,8300.0,139.0,1.0,0.7999,7.1,1
0f8350408f263dd4,2022-10-20,803.0,Bogotá,,Punto físico,0,2.0,18200.0,9100.0,,2.0,0.8573,6.5,1
cc9fa5f9c54aef6a,2019-04-16,2086.0,Medellín,Empresa,Punto físico,0,10.0,535000.0,53500.0,92.0,0.0,0.8717,10.0,0
a98a88baeac7b450,2021-01-02,1459.0,Cartagena,Ecommerce,Web,0,15.0,219000.0,14600.0,8.0,2.0,0.8397,8.0,0
0c9f96d6ae83579f,2020-01-29,1798.0,Cartagena,Natural,API,0,7.0,72800.0,10400.0,12.0,2.0,0.9698,4.3,0
de003b939ee6d67b,03-25-2021,1377.0,Cali,Empresa,Web,0,6.0,221400.0,36900.0,2.0,3.0,0.8575,4.3,1
e803edbdc27fbb0c,2019-01-06,2186.0,Bogotá,Empresa,Web,1,14.0,285600.0,20400.0,20.0,0.0,0.8274,6.1,0
d258d2cdcb160d53,2023-03-28,644.0,Cartagena,,App,0,3.0,34200.0,11400.0,8.0,0.0,0.8163,8.5,0
21e2188c4a3c538d,2020-04-06,1730.0,Cartagena,Ecommerce,Web,0,15.0,97500.0,6500.0,180.0,1.0,0.9602,3.8,0
8bc33d442f5ec4d8,17/06/2019,2024.0,Bucaramanga,Natural,App,0,2.0,19200.0,9600.0,32.0,,0.8643,7.6,1
91c95220286dc9d2,2021-08-22,1227.0,Cúcuta,Natural,API,0,8.0,124800.0,15600.0,224.0,0.0,0.7855,8.5,1
16244e87e92c134f,2021-01-09,1452.0,Bucaramanga,Empresa,API,1,14.0,761600.0,54400.0,37.0,0.0,0.9192,4.8,0
147954699392a50c,2022-06-29,916.0,Barranquilla,Natural,App,0,4.0,59200.0,14800.0,,2.0,0.8191,9.7,1
a0ab303825474556,2022-05-02,974.0,Cali,Ecommerce,App,1,16.0,246400.0,15400.0,30.0,0.0,0.9035,6.4,0
70c647e43f9a2f69,2023-08-29,490.0,Medellín,Natural,App,0,6.0,80400.0,13400.0,39.0,1.0,0.8865,6.3,0
57aded5bd12c0e11,2022-10-31,792.0,,Empresa,,1,14.0,634200.0,45300.0,58.0,,0.8884,5.2,0
646d60c2b4806449,2020-04-28,1708.0,Medellín,Natural,Web,1,5.0,48500.0,9700.0,2.0,0.0,0.8845,6.2,0
5eeb9006a4769ded,2021-12-29,1098.0,Medellín,Ecommerce,Punto físico,0,15.0,321000.0,21400.0,5.0,,1.0,5.5,0
edac54da06d252e8,18/05/2022,958.0,Bogotá,Natural,Web,0,2.0,27800.0,13900.0,6.0,2.0,0.7925,7.3,1
5a7ae61ec4e9deb0,2023-07-11,539.0,,Empresa,App,0,9.0,413100.0,45900.0,18.0,0.0,0.8696,3.3,0
ea09c5f8a46b6f29,2023-09-25,463.0,Barranquilla,Ecommerce,Web,1,15.0,342000.0,22800.0,31.0,0.0,0.9295,7.4,0
6b4dff8dd33d11d8,2020-03-19,1748.0,Cúcuta,Natural,Punto físico,0,7.0,99400.0,14200.0,14.0,0.0,0.9053,6.0,0
09f35cf1e35bb099,2023-06-17,563.0,Cúcuta,Empresa,,0,,,70400.0,59.0,2.0,0.7775,4.4,0
59384ef9f783fbfd,2019-05-06,2066.0,Medellín,Natural,App,0,1.0,12700.0,12700.0,11.0,1.0,0.8775,4.3,1
9ef14680c13e537c,2022-09-15,838.0,Bucaramanga,Natural,Punto físico,1,3.0,32400.0,,35.0,,1.0,10.0,0
f6dd525fe8e6aa5f,2022-04-01,1005.0,Pereira,Natural,Punto físico,0,4.0,,14600.0,43.0,0.0,0.9101,4.9,0
ab11db8d7d7ad2cd,2019-02-13,2148.0,Bogotá,Natural,Web,1,5.0,59500.0,11900.0,156.0,1.0,0.91,9.0,0
38244e195955a465,2021-04-17,1354.0,Cali,Natural,App,1,7.0,53900.0,7700.0,16.0,1.0,0.8424,6.7,0
b485e864a9757ce8,2019-05-06,2066.0,Cartagena,Natural,API,0,1.0,9700.0,9700.0,1.0,2.0,0.9359,7.1,0
72ab802fd366afbc,2023-05-15,596.0,Cúcuta,Ecommerce,App,0,20.0,278000.0,13900.0,100.0,2.0,0.8467,7.5,0
ead6bcbeacd0b17c,2020-06-15,1660.0,Cúcuta,Empresa,Web,1,17.0,464100.0,,116.0,0.0,0.8111,4.7,0
3f180ef28ba98dab,2020-02-25,1771.0,Bogotá,Empresa,Punto físico,0,10.0,519000.0,51900.0,27.0,1.0,0.8768,7.2,1
1c1e418b9ce1a422,2019-04-09,2093.0,Bogotá,Empresa,App,0,7.0,277900.0,39700.0,8.0,0.0,0.9069,4.0,0
3222a64af874bddc,2019-08-13,1967.0,Cali,Ecommerce,Punto físico,0,10.0,,15700.0,38.0,5.0,0.9713,6.1,0
f95adca5753947ca,2023-07-26,524.0,Bucaramanga,Natural,App,1,2.0,20400.0,10200.0,10.0,0.0,1.0,6.1,0
44be18a2903f92f2,2019-09-04,1945.0,Pereira,Natural,App,0,8.0,125600.0,15700.0,77.0,1.0,0.9397,7.0,0
5034c862ea6a38f3,2023-10-26,432.0,Medellín,Empresa,App,0,11.0,650100.0,59100.0,74.0,3.0,0.8192,5.8,1
5982594fa5dfa1ee,2023-07-02,548.0,,Empresa,Punto físico,0,9.0,545400.0,60600.0,126.0,0.0,,9.7,0
4be1c88fd64b593f,2022-07-25,890.0,Bogotá,Ecommerce,App,0,25.0,460000.0,18400.0,29.0,2.0,0.9741,,0
863d532cc0d1174d,2020-03-03,1764.0,Bogotá,Empresa,Web,0,14.0,665000.0,47500.0,55.0,2.0,1.0,2.4,0
95e96ec257993db3,2022-06-08,937.0,Pereira,Empresa,Web,1,13.0,520000.0,40000.0,5.0,1.0,0.8664,5.7,0
e7f0667d2f222de0,2021-03-29,1373.0,Bogotá,Natural,Web,0,1.0,,13700.0,80.0,1.0,0.8663,6.5,0
9d2b9330312ae6b2,2019-06-01,2040.0,Bogotá,,App,1,17.0,402900.0,23700.0,33.0,1.0,,6.3,0
63eb3307cc29d2c3,2020-01-18,1809.0,Cali,Empresa,Web,1,17.0,727600.0,42800.0,58.0,1.0,0.766,4.4,0
e64a3b4f3fb95043,2019-04-12,2090.0,Medellín,Natural,,0,4.0,34800.0,8700.0,4.0,3.0,0.8573,9.3,0
23753dd6dafe5460,2021-01-11,1450.0,Cali,Natural,API,1,3.0,9000.0,3000.0,6.0,1.0,,4.6,1
4acc4384b9496fe2,2019-03-26,2107.0,Bogotá,Natural,App,0,1.0,,9900.0,7.0,2.0,0.9974,6.3,0
13dec102943371dd,2022-04-04,1002.0,Cúcuta,Empresa,App,0,16.0,686400.0,42900.0,38.0,0.0,0.864,,0
1e3eb2d3a12b0ade,2019-07-29,1982.0,Manizales,Ecommerce,App,1,13.0,42750000.0,8900.0,156.0,0.0,0.8695,4.1,1
0593da6efbdffa29,20230405,,Cartagena,Natural,Web,0,3.0,29700.0,9900.0,105.0,,0.8611,9.4,0
53c796a31bad1cac,2021-06-16,1294.0,Barranquilla,Ecommerce,App,1,17.0,370600.0,,265.0,2.0,0.8834,7.5,1
b46c403de9b5e1e3,2019-03-27,2106.0,Barranquilla,Empresa,Web,0,8.0,324000.0,40500.0,29.0,0.0,0.8903,6.9,0
ab66b8a82d275edc,2019-11-26,1862.0,Medellín,,Web,0,3.0,,12200.0,63.0,0.0,0.8567,4.2,0
817da2798738fc7a,2020-06-25,1650.0,Medellín,Empresa,Web,1,12.0,670800.0,55900.0,44.0,1.0,0.896,10.0,0
a77a05856661ff68,2020-10-03,1550.0,Cali,Empresa,Punto físico,0,,503000.0,50300.0,11.0,0.0,0.7757,8.2,0
4411262fe53396a0,2021-09-22,1196.0,Bogotá,Ecommerce,Punto físico,0,16.0,416000.0,26000.0,108.0,0.0,0.818,4.7,0
2e9738dfc2ed46b4,22 Apr 2021,,Bogotá,,,0,13.0,,,137.0,2.0,0.9674,6.6,0
ac1562d844411935,2023-07-26,524.0,Medellín,Ecommerce,,1,27.0,556200.0,20600.0,39.0,,0.8847,7.2,0
18a9493fb634dac0,2020-08-16,,Bucaramanga,Empresa,App,0,11.0,337700.0,30700.0,37.0,0.0,0.9458,7.2,0
46839c7ce31b179e,2019-11-05,1883.0,Bogotá,Empresa,Punto físico,0,12.0,620400.0,51700.0,8.0,1.0,0.9812,,0
ea1bffe448c7803d,2021-03-09,1393.0,Barranquilla,Empresa,App,1,,45510000.0,45900.0,,1.0,0.7941,5.3,0
20f88933e4ac1573,99/99/9999,1518.0,Medellín,Empresa,Web,0,5.0,178000.0,35600.0,14.0,2.0,0.9453,4.4,1
c0b6f300d3ee8e4f,2022-10-18,805.0,,Ecommerce,App,1,9.0,,,15.0,1.0,0.9429,2.8,0
d9cdefd9d22129f8,2023-06-24,556.0,Medellín,Natural,Web,0,5.0,56000.0,11200.0,64.0,2.0,0.9528,6.2,0
8027d592342c559a,2023-01-31,700.0,Cartagena,Natural,App,1,7.0,133700.0,19100.0,21.0,1.0,0.6757,5.7,0
aa20e0430d3298cc,2020-12-30,1462.0,Medellín,Ecommerce,Punto físico,0,11.0,233200.0,21200.0,1.0,2.0,0.8068,4.6,0
12fcce74da1fd8fe,2019-06-14,2027.0,Bogotá,Natural,Web,0,7.0,114100.0,,34.0,2.0,0.9885,6.4,0
fc3c8096ef0c2376,2022-08-30,854.0,Cali,Natural,App,1,2.0,29000.0,14500.0,69.0,0.0,0.9923,7.8,0
30ec390353fe41b2,2021-06-20,1290.0,Bogotá,Natural,,1,5.0,,17000.0,7.0,0.0,,8.9,0
5eecb4ecc525d1df,2020-08-20,1594.0,Bogotá,Natural,App,1,4.0,30800.0,,28.0,2.0,0.8898,3.7,0
044de8c7c002fca2,2021-05-30,1311.0,,Empresa,Web,1,8.0,172000.0,21500.0,1.0,1.0,0.9266,5.2,1
0e3418d0203daec9,2021-03-15,1387.0,Cartagena,Empresa,Punto físico,1,10.0,391000.0,39100.0,14.0,1.0,1.0,3.0,0
c4d69c1dda36a020,2020-01-28,1799.0,Bogotá,Natural,Web,0,9.0,118800.0,13200.0,13.0,2.0,0.879,5.3,0
8f5ef1e27a40834a,2020-11-06,1516.0,Bogotá,Ecommerce,Punto físico,1,,388500.0,18500.0,22.0,0.0,0.9095,6.2,0
9aea0826c0162c8d,2021-01-11,1450.0,Cali,Natural,Web,0,7.0,25900.0,3700.0,137.0,0.0,0.7485,6.7,1
db49587afdb05c74,2019-10-27,1892.0,Medellín,Empresa,App,0,15.0,535500.0,35700.0,14.0,,0.9266,8.1,0
0d7fa6e8e0b7893e,2020-06-25,1650.0,Bogotá,Empresa,App,0,16.0,123200.0,7700.0,12.0,,0.7217,4.1,1
f1c303e37c47591f,2021-09-24,1194.0,Bogotá,Natural,App,0,2.0,12400.0,6200.0,60.0,2.0,0.985,10.0,0
8c81be86eda79132,2022-12-26,736.0,Medellín,Ecommerce,Web,0,12.0,,17300.0,143.0,2.0,0.8063,6.5,1
d631ae82abf60651,2022-06-04,941.0,Bogotá,Natural,Punto físico,1,3.0,36900.0,12300.0,40.0,0.0,0.8758,6.0,0
c4229a878108a637,2020-06-07,1668.0,Cartagena,Ecommerce,Web,0,18.0,412200.0,22900.0,20.0,1.0,0.8552,3.5,1
83180ce3b23e695d,2020-02-17,1779.0,Bogotá,Ecommerce,App,1,16.0,224000.0,14000.0,7.0,0.0,0.8578,5.2,0
22a286cba5fc9e04,2020-08-03,1611.0,Bogotá,Ecommerce,Punto físico,0,21.0,270900.0,,9.0,2.0,0.9578,,0
55081421e3258754,2021-03-03,1399.0,Cartagena,Natural,Punto físico,1,8.0,102400.0,12800.0,63.0,1.0,0.8949,7.1,0
45e95e7388c66547,2023-05-29,582.0,Bogotá,Natural,Punto físico,0,,0.0,13800.0,,1.0,0.9265,6.3,0
ddcc31776187d0e4,10/11/2023,417.0,Bogotá,Natural,API,1,3.0,39000.0,13000.0,64.0,1.0,0.8395,6.2,0
450c74c216f2584e,99/99/9999,444.0,Bogotá,Empresa,App,0,15.0,696000.0,46400.0,43.0,0.0,0.7973,7.7,0
dceb3f2b4bc0457c,2022-01-19,1077.0,Cali,Ecommerce,Punto físico,0,11.0,215600.0,19600.0,70.0,1.0,1.0,5.0,0
282d4b6ca9f3b9db,20220425,,Cali,Ecommerce,App,0,12.0,,20100.0,153.0,0.0,0.8571,3.4,1
95d63ed6b111c03d,2023-04-13,628.0,Barranquilla,Natural,Web,0,6.0,45600.0,7600.0,43.0,1.0,0.7025,7.5,1
857e1fe1f0513864,2022-11-25,767.0,Cúcuta,Natural,Web,0,3.0,39000.0,13000.0,50.0,,0.9065,6.5,1
28701e0152453e7c,2019-09-26,1923.0,Medellín,Natural,Web,1,,33200.0,16600.0,20.0,2.0,0.7832,3.8,1
1aad0d3bec0d84d0,2020-02-29,1767.0,Barranquilla,Ecommerce,Web,0,13.0,328900.0,25300.0,104.0,1.0,0.8235,7.2,0
ae291f487acee5fe,2019-07-31,1980.0,Cali,Natural,App,0,6.0,13572000.0,12500.0,106.0,3.0,0.867,8.5,1
ba91495795e908b7,2019-06-23,2018.0,Barranquilla,Ecommerce,Punto físico,1,25.0,,30000.0,11.0,0.0,0.9256,7.4,0
6a9247829fd759d1,2019-01-09,2183.0,Bucaramanga,Empresa,Punto físico,0,15.0,522000.0,34800.0,,1.0,0.9357,7.0,0
b775a4e027ecb8b0,2022-08-15,869.0,Barranquilla,Natural,API,1,4.0,59200.0,14800.0,13.0,2.0,0.9174,,1
06d23909434b35fe,2021-12-23,1104.0,Cali,Ecommerce,,0,16.0,398400.0,24900.0,58.0,0.0,0.841,7.9,0
9e2668dbde18ba9f,2022-10-02,,Cali,Natural,Web,1,3.0,25800.0,8600.0,3.0,1.0,0.7839,7.4,0
596c9258ef5953af,2023-11-29,398.0,Cali,Empresa,Punto físico,0,13.0,837200.0,64400.0,136.0,0.0,0.8112,6.9,0
8816c9d733f6804c,2023-01-23,708.0,Pereira,Empresa,Web,1,16.0,712000.0,44500.0,18.0,0.0,,5.8,0
5b1456350bbbb1a6,2020-01-22,,Medellín,Ecommerce,Punto físico,0,24.0,326400.0,13600.0,93.0,0.0,0.8233,4.3,0
7d6896bd4bc0784e,2023-05-10,601.0,Bogotá,Natural,,0,3.0,33300.0,11100.0,69.0,0.0,0.8078,8.6,0
aa9645cda07b0de7,2020-10-31,1522.0,Cali,Ecommerce,Punto físico,0,23.0,517500.0,22500.0,,0.0,0.8165,10.0,0
67bda89153677430,2023-10-24,434.0,Barranquilla,,Web,0,13.0,252200.0,19400.0,1.0,0.0,0.8918,6.2,0
cf299929f9974dae,2019-04-25,2077.0,Medellín,Natural,App,0,5.0,38500.0,7700.0,15.0,2.0,0.8349,4.3,0
f92823042c601297,2022-02-23,1042.0,Bogotá,Natural,Punto físico,0,8.0,115200.0,14400.0,17.0,1.0,0.93,8.8,0
1b9eff6be55ff686,22 Aug 2020,1592.0,Cartagena,Natural,,0,7.0,82600.0,11800.0,7.0,1.0,0.9946,4.8,0
0ba4d9c5eafe8900,2020-04-30,1706.0,Pereira,Ecommerce,App,0,17.0,192100.0,11300.0,110.0,2.0,0.9772,,0
f8e23c7c9f4110a0,2023-03-16,656.0,Pereira,Empresa,,1,13.0,491400.0,37800.0,82.0,0.0,0.9306,7.1,0
b16f49342d42c1af,2022-09-07,846.0,Bogotá,Natural,API,0,5.0,70000.0,14000.0,41.0,2.0,0.7604,6.7,1
3f68afe1e9bbeae9,2020-03-21,1746.0,Medellín,,Web,0,12.0,458400.0,38200.0,40.0,0.0,0.7429,8.3,0
f454c55c08482684,2022-09-22,831.0,Bucaramanga,Empresa,Web,1,,522900.0,58100.0,4.0,2.0,1.0,4.5,0
5cda2079739ec6e5,2019-03-15,2118.0,Cartagena,Empresa,Web,1,10.0,603000.0,60300.0,49.0,2.0,0.9096,3.5,1
a250f8fca61dd65c,2021-04-04,1367.0,Bogotá,Natural,App,0,7.0,84700.0,12100.0,5.0,2.0,0.8255,5.9,0
9885c75abf74017a,2021-02-22,1408.0,Medellín,Empresa,Punto físico,1,10.0,376000.0,37600.0,23.0,0.0,0.8959,10.0,0
07f12041bab44e0a,2023-10-25,433.0,Medellín,Empresa,Punto físico,1,8.0,404000.0,50500.0,49.0,1.0,0.9199,4.4,0
871c81dad744aa9f,2022-10-31,792.0,Barranquilla,Natural,Punto físico,1,6.0,88200.0,14700.0,61.0,1.0,0.8403,6.5,1
071a883fd75552d0,2019-08-17,1963.0,Bogotá,Natural,Punto físico,1,1.0,9900.0,,74.0,0.0,0.8689,5.0,1
c1c2a4b1f524eec1,2022-04-08,998.0,Manizales,Empresa,Web,1,15.0,952500.0,63500.0,66.0,2.0,0.9546,3.7,1
27199ca5d86f8c4f,2021-12-05,1122.0,,Natural,API,1,,71000.0,14200.0,106.0,1.0,0.8121,8.5,0
3899cacf81f74bee,2022-11-25,767.0,,Empresa,API,1,15.0,,39400.0,26.0,0.0,1.0,7.9,0
19998d861e5c7336,2023-05-05,606.0,Pereira,Natural,Punto físico,0,3.0,33900.0,,90.0,0.0,,9.4,1
64dc193258c13580,2022-11-16,776.0,Cali,Empresa,API,0,13.0,729300.0,56100.0,10.0,1.0,1.0,6.5,0
e3ab876008aacdcf,2020-01-02,1825.0,Medellín,Ecommerce,Web,0,23.0,354200.0,15400.0,65.0,1.0,0.8816,4.9,0
db2648e94e539a76,2020-04-13,1723.0,Bogotá,Natural,App,0,,34000.0,17000.0,59.0,0.0,0.8568,3.4,0
0c4704fd79018772,2021-08-04,1245.0,Cúcuta,Natural,App,0,3.0,43800.0,14600.0,75.0,0.0,0.9249,10.0,0
09e616aab8deca13,01-07-2021,1454.0,,Natural,Web,0,2.0,22800.0,11400.0,59.0,2.0,,10.0,0
e3953ea0fd62c619,2019-04-28,2074.0,Bogotá,Empresa,App,0,8.0,391200.0,48900.0,,4.0,0.7226,4.4,0
11f1743aeb8079cd,2019-08-24,1956.0,Cali,Empresa,Punto físico,1,,204600.0,,5.0,1.0,0.8928,3.3,1
8c8d620a182e7ba4,2020-02-20,1776.0,Cartagena,Empresa,Punto físico,0,9.0,453600.0,50400.0,1.0,0.0,0.956,9.3,0
36e40f61ef237b2b,2023-01-12,719.0,Medellín,Empresa,App,0,7.0,403900.0,57700.0,1.0,3.0,0.9261,4.2,1
6e093427e2620a26,2022-06-14,931.0,Bogotá,Natural,App,1,3.0,25800.0,8600.0,35.0,2.0,1.0,10.0,0
e9c70374e589c236,12/04/2020,1724.0,Bogotá,Natural,Web,1,5.0,68000.0,13600.0,20.0,0.0,0.8259,5.6,0
3324b72066e1dbe1,2019-09-11,1938.0,Pereira,Natural,Web,0,4.0,66400.0,16600.0,10.0,,0.8616,5.1,0
b17b1b9177632316,2022-02-27,1038.0,Pereira,Empresa,,1,11.0,479600.0,43600.0,,0.0,0.8594,8.3,0
e0aff46a0a7cc452,2022-10-10,813.0,Barranquilla,Empresa,App,1,8.0,228800.0,28600.0,57.0,0.0,0.8055,8.4,0
9afbb707965dcdad,2020-01-27,1800.0,Manizales,,Web,1,1.0,20900.0,,66.0,,0.873,4.6,0
8b5e36e000ac7cd2,2021-06-25,1285.0,Cali,Empresa,App,1,9.0,293400.0,32600.0,177.0,2.0,0.8531,5.8,1
f367fe913c1a82e7,2022-04-05,1001.0,Cali,Ecommerce,App,0,18.0,149400.0,,1.0,0.0,0.9856,7.9,0
52cd5240d934795e,2019-10-30,1889.0,Medellín,Ecommerce,Punto físico,1,16.0,267200.0,16700.0,100.0,2.0,0.843,7.6,0
