customer_id,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
31b2d37e52794852,1372.0,Cali,Ecommerce,API,0,8.0,180000.0,12000.0,31.0,1.0,0.8789,6.6,0
acfad59f195f3a25,1349.0,Bogotá,Empresa,Web,0,12.0,482400.0,40200.0,45.0,1.0,0.7665,8.8,0
8609f0461c587219,1273.0,Medellín,Natural,Punto físico,0,8.0,59600.0,14900.0,12.0,0.0,0.987,6.5,1
c4c7fa9886a02d6b,589.0,Cartagena,Natural,App,0,7.0,69300.0,9900.0,23.0,0.0,0.8788,8.1,0
252385d529d2f36b,513.0,Barranquilla,Empresa,Punto físico,0,11.0,521400.0,47400.0,60.0,1.0,0.8788,8.0,1
8ae0d9e7cdbf4a9b,1437.0,Cali,Natural,App,0,8.0,172600.0,12100.0,209.0,2.0,0.9579,8.3,1
a93bcf0ee84ea768,1272.0,Bogotá,Ecommerce,Web,1,20.0,370000.0,18500.0,19.0,1.0,0.9644,6.0,0
20f9a56a49d31409,704.0,Bogotá,Natural,Web,1,5.0,61000.0,12200.0,29.0,0.0,0.926,7.9,0
c4694cd29fdd546a,1795.0,Bogotá,Empresa,Punto físico,0,8.0,443200.0,55400.0,88.0,0.0,1.0,7.0,0
260d0af7de98bc3e,1518.0,Barranquilla,Empresa,App,0,7.0,352800.0,50400.0,80.0,1.0,0.7801,8.0,0
359ba73afb4f388c,1745.0,Barranquilla,Empresa,App,0,16.0,961600.0,60100.0,36.0,0.0,1.0,4.1,0
4f775dc3bca1ccc0,1385.0,Bogotá,Natural,API,0,4.0,52800.0,13200.0,34.0,1.0,0.9267,5.9,0
6dfd936dc7b869da,2005.0,Cali,Empresa,App,0,18.0,1186200.0,65900.0,1.0,1.0,0.99,6.5,0
7646fc0c965fe43d,1782.0,Cali,Empresa,App,0,12.0,297600.0,24800.0,51.0,1.0,0.7987,3.3,0
ba91495795e908b7,2018.0,Barranquilla,Ecommerce,Punto físico,1,25.0,172600.0,30000.0,11.0,0.0,0.9256,7.4,0
df8048acb7879b97,1273.0,Barranquilla,Natural,App,0,17.0,549100.0,32300.0,59.0,2.0,0.8788,7.6,1
156261614a87bdb8,2051.0,Cali,Natural,Web,1,8.0,34200.0,5700.0,37.0,2.0,0.7059,8.9,0
03cc7f76f995ff12,2126.0,Medellín,Natural,Web,0,3.0,172600.0,6500.0,30.0,2.0,0.782,6.7,1
2a223e33f44ca973,512.0,Cali,Empresa,Web,0,8.0,12790000.0,27500.0,10.0,1.0,0.8785,4.6,0
c6ded560749d03a2,2113.0,Cartagena,Natural,App,0,6.0,95400.0,15900.0,16.0,1.0,0.8503,5.4,0
c21f39544d5713dc,841.0,Medellín,Empresa,App,0,14.0,172600.0,26600.0,12.0,2.0,0.8619,4.6,1
923a6170d2eac6fe,834.0,Cali,Natural,Web,1,5.0,172600.0,7900.0,33.0,2.0,0.8734,1.6,0
a611cafff38f6b11,1202.0,Barranquilla,Empresa,Web,0,12.0,742800.0,61900.0,46.0,3.0,0.9436,9.9,0
25fc8562444c3de6,2046.0,Bucaramanga,Natural,API,0,8.0,86400.0,10800.0,24.0,0.0,0.8775,6.2,0
c82f830f38a95003,1273.0,Cali,Ecommerce,API,0,27.0,396900.0,14700.0,50.0,1.0,0.8554,6.0,0
67e990b3ee3f7f57,666.0,Bucaramanga,Empresa,Punto físico,0,8.0,544800.0,68100.0,15.0,0.0,0.7952,2.7,0
cbdcb76c04e92c1d,1080.0,Bogotá,Ecommerce,Punto físico,1,17.0,187000.0,11000.0,29.0,3.0,0.912,5.3,0
5605e68424ac59ab,2123.0,Medellín,Natural,App,1,6.0,96600.0,16100.0,67.0,0.0,0.8724,8.6,0
d2dc523f0ecf1791,760.0,Medellín,Natural,Web,0,6.0,172600.0,11500.0,34.0,0.0,0.8696,6.4,0
6526da5d057362be,1639.0,Bogotá,Natural,App,1,7.0,90300.0,12900.0,31.0,1.0,0.8387,9.1,1
44ae9cdf65ee33c4,973.0,Cali,Empresa,Web,1,5.0,248500.0,49700.0,13.0,0.0,0.9122,5.1,0
a153e975dd2063cb,1273.0,Bogotá,Natural,App,0,7.0,79100.0,11300.0,31.0,0.0,0.6988,8.7,0
3dca1ccaa834d3fb,1579.0,Medellín,Natural,App,0,2.0,31000.0,15500.0,3.0,1.0,0.9541,2.6,0
20068fa449139a35,1468.0,Bogotá,Natural,App,1,2.0,20000.0,10000.0,37.0,1.0,0.7965,8.1,0
f3a2aba153878abd,1682.0,Bogotá,Empresa,Punto físico,1,10.0,428000.0,15900.0,18.0,0.0,0.7929,6.3,0
e244f6975a43eab2,764.0,Barranquilla,Empresa,Web,0,12.0,315600.0,15900.0,19.0,0.0,0.9111,6.5,0
58e75a83a79aeef2,1050.0,Bogotá,Natural,App,0,4.0,42000.0,15900.0,92.0,2.0,0.8699,8.7,1
bc6664c9ef1f5d54,713.0,Medellín,Empresa,API,0,8.0,332800.0,41600.0,13.0,0.0,0.8963,9.7,0
fe2d9145ae68ced7,782.0,Barranquilla,Natural,App,0,4.0,48800.0,12200.0,74.0,0.0,0.9738,6.5,1
4edbf6f328dcb646,386.0,Bucaramanga,Empresa,API,1,8.0,284000.0,35500.0,2.0,1.0,0.9114,5.7,0
00b6a8d913be8737,1708.0,Bucaramanga,Natural,API,1,3.0,24900.0,8300.0,65.0,1.0,0.86,5.7,1
e3f417ee62a376b5,1545.0,Medellín,Natural,App,0,6.0,60000.0,10000.0,38.0,0.0,0.7824,7.0,0
e50075ecc8981d89,2139.0,Medellín,Natural,App,1,8.0,22000.0,11000.0,30.0,1.0,0.8585,6.0,0
7c4fa51794f38184,1520.0,Cartagena,Natural,Punto físico,1,3.0,39900.0,13300.0,49.0,2.0,0.883,7.8,0
15db238bd304b1c9,697.0,Barranquilla,Ecommerce,Web,1,19.0,397100.0,15900.0,8.0,2.0,0.9815,6.7,0
624e9be62b40ab31,625.0,Barranquilla,Empresa,App,0,8.0,324000.0,40500.0,9.0,2.0,1.0,9.2,0
de97b4775eefc535,510.0,Medellín,Empresa,Web,0,14.0,604800.0,43200.0,45.0,2.0,0.9393,8.6,0
1fbfc4eaa2025c1b,866.0,Cali,Natural,App,0,2.0,19800.0,9900.0,8.0,2.0,0.8187,8.1,1
17ad90b278421eb2,1925.0,Bogotá,Natural,API,0,8.0,81600.0,10200.0,17.0,0.0,0.8345,4.9,1
ce4ebf37354e3d4d,843.0,Bogotá,Natural,Web,0,2.0,18800.0,9400.0,15.0,0.0,0.8101,6.5,1
d97deace66e35d8f,928.0,Cali,Natural,App,0,4.0,56000.0,14000.0,61.0,0.0,0.919,7.7,0
e2fa9b57076ad46a,1310.0,Cali,Natural,App,1,5.0,18000.0,15900.0,2.0,3.0,0.9186,10.0,0
56d0f46060957a3c,1225.0,Medellín,Natural,App,1,1.0,16600.0,16600.0,43.0,0.0,0.7121,7.3,1
d81e37439bc89724,2114.0,Cali,Natural,Punto físico,0,2.0,29000.0,14500.0,42.0,2.0,1.0,5.8,0
5ff29611b24268c2,2036.0,Bogotá,Natural,App,1,2.0,12800.0,6400.0,11.0,1.0,0.9187,3.8,1
684219d696a88b9c,631.0,Bogotá,Empresa,App,0,8.0,582000.0,48500.0,47.0,1.0,0.832,4.8,0
fe1e6ce94f1a386f,688.0,Bogotá,Natural,Web,0,1.0,13100.0,13100.0,32.0,1.0,0.8053,9.4,0
fbebae27c17c1c33,815.0,Cali,Natural,App,0,4.0,44800.0,11200.0,31.0,3.0,0.9082,9.1,1
354bbe5712ccfa56,1404.0,Cali,Natural,App,1,11.0,268400.0,24400.0,1.0,1.0,0.7977,7.6,0
7c3d7036553031ae,2161.0,Barranquilla,Ecommerce,App,0,16.0,323200.0,20200.0,63.0,0.0,0.8973,4.9,1
8d0e84e15095598a,468.0,Bogotá,Natural,App,0,4.0,40400.0,10100.0,12.0,0.0,0.8208,4.4,0
43d1843f864a5b9e,1072.0,Bucaramanga,Empresa,Web,0,9.0,712800.0,15900.0,14.0,2.0,0.8925,7.4,1
2ffe21d8b6cfe826,1459.0,Cali,Empresa,Web,0,8.0,196800.0,24600.0,5.0,1.0,0.827,4.2,1
5a60a9101b92e098,2077.0,Bogotá,Empresa,App,0,14.0,600600.0,42900.0,24.0,0.0,0.8445,0.0,1
71c0c72cab2689fc,2159.0,Bogotá,Natural,Punto físico,0,2.0,37000.0,18500.0,23.0,0.0,0.9183,7.1,0
d987faf465b2a579,1756.0,Cali,Natural,Punto físico,1,3.0,25800.0,8600.0,112.0,2.0,0.7796,7.5,1
400b81b89e2f014b,2110.0,Bogotá,Empresa,App,0,10.0,502000.0,50200.0,18.0,1.0,0.8064,6.0,0
18e540352695d64d,1908.0,Barranquilla,Empresa,Punto físico,1,14.0,533400.0,15900.0,18.0,1.0,0.8113,6.6,0
915f266f7d2421c7,909.0,Bogotá,Natural,Web,0,1.0,10300.0,10300.0,188.0,1.0,0.9625,6.5,1
947e7d3375cac66d,1107.0,Bucaramanga,Natural,Punto físico,0,3.0,18600.0,6200.0,31.0,0.0,0.8788,5.4,0
e2a207c18e7c0044,507.0,Cali,Natural,App,0,5.0,74000.0,14800.0,79.0,2.0,0.887,4.4,1
d893f7deaa7274be,1074.0,Bogotá,Empresa,App,0,11.0,25588000.0,39200.0,56.0,2.0,0.7517,4.6,0
ed2da31312d9911e,1565.0,Cali,Empresa,Punto físico,0,12.0,782400.0,65200.0,4.0,1.0,0.9729,6.6,0
9d1a215213b1c1cb,1273.0,Cúcuta,Empresa,App,1,11.0,583000.0,53000.0,58.0,1.0,0.9549,10.0,0
6528d81e4e0cd426,808.0,Barranquilla,Empresa,App,0,12.0,172600.0,36800.0,1.0,1.0,0.9406,4.8,0
9b16ee5e1ca7bdd8,2036.0,Bucaramanga,Natural,Punto físico,1,5.0,50000.0,10000.0,24.0,2.0,0.8847,6.5,0
0555eb25b64dedf2,496.0,Medellín,Natural,Web,0,4.0,34800.0,15900.0,96.0,0.0,0.8557,6.5,1
c591323bf303b547,1311.0,Bogotá,Empresa,App,0,15.0,562500.0,37500.0,46.0,1.0,0.8876,3.7,1
b55ac7bbb4a2e2de,2076.0,Bogotá,Natural,API,0,8.0,54400.0,6800.0,59.0,1.0,0.8639,6.5,1
ed9b4948e711cc3b,1883.0,Bogotá,Natural,Web,0,4.0,48400.0,12100.0,31.0,3.0,1.0,6.9,0
a6799d13430df416,1393.0,Cali,Natural,Punto físico,0,5.0,76000.0,15200.0,1.0,1.0,0.9453,9.5,0
e18a650a552d2e5e,1973.0,Cartagena,Natural,Punto físico,0,7.0,42619000.0,11400.0,81.0,2.0,0.9768,6.8,0
b5aac5a4b3dae76d,2084.0,Bogotá,Natural,Web,0,22.0,385000.0,17500.0,54.0,2.0,1.0,10.0,0
c67d688c49c3ed02,1221.0,Cúcuta,Ecommerce,App,1,18.0,338400.0,18800.0,182.0,0.0,0.8128,4.7,1
07bc0f7983ed8e0e,390.0,Bucaramanga,Empresa,API,1,13.0,566800.0,15900.0,45.0,2.0,0.9013,9.3,0
937b25cce54673e6,1998.0,Bogotá,Natural,Web,0,11.0,266200.0,24200.0,23.0,1.0,1.0,5.5,0
7faf7a15b4399835,1153.0,Cali,Natural,App,0,8.0,133600.0,16700.0,64.0,1.0,0.7997,4.0,1
88aeea57cc6a8dc4,2153.0,Bogotá,Natural,Punto físico,0,4.0,58000.0,14500.0,68.0,3.0,0.7662,7.7,1
e3068b799a14a435,582.0,Medellín,Empresa,App,1,8.0,380800.0,47600.0,13.0,1.0,0.9089,6.3,0
544326aba69423fe,2015.0,Bogotá,Empresa,API,0,12.0,511200.0,42600.0,4.0,1.0,0.7955,6.0,0
36c22805c4f533d3,1929.0,Medellín,Natural,Web,0,3.0,38400.0,12800.0,118.0,0.0,0.8759,7.9,0
194c05ef0ec4df43,737.0,Medellín,Natural,App,0,4.0,44400.0,11100.0,28.0,0.0,0.8869,6.6,1
0e9a1075e2443313,2171.0,Cartagena,Empresa,Punto físico,0,9.0,504000.0,15900.0,37.0,1.0,1.0,6.5,0
a5781fe7b2051cd5,896.0,Medellín,Empresa,App,0,16.0,1115200.0,69700.0,13.0,3.0,0.9567,9.8,0
0a9d7ffc03c21a2c,728.0,Bogotá,Empresa,Punto físico,1,6.0,272400.0,45400.0,4.0,0.0,0.7978,3.6,0
508b61eefedb157f,1330.0,Medellín,Empresa,API,1,15.0,172600.0,67500.0,12.0,0.0,0.9286,2.4,1
2ae0af2b0d8a45ff,545.0,Medellín,Empresa,App,1,8.0,756800.0,68800.0,45.0,1.0,0.7748,3.8,0
0c0be6cb6144eae1,390.0,Medellín,Empresa,Web,0,8.0,445500.0,29700.0,37.0,1.0,0.9652,9.6,0
123bc09eaa639f11,2013.0,Cali,Empresa,API,1,11.0,172600.0,56800.0,9.0,1.0,0.8788,6.5,0
c7c78051e4b1087f,1251.0,Medellín,Empresa,App,1,8.0,441600.0,27600.0,10.0,3.0,0.9172,10.0,0
8f01d1ebc3a96e2d,1646.0,Cúcuta,Empresa,App,0,13.0,743600.0,57200.0,149.0,0.0,0.9151,7.9,0
23753dd6dafe5460,1450.0,Cali,Natural,API,1,3.0,9000.0,3000.0,6.0,1.0,0.8788,4.6,1
4ce2aab94c96a518,531.0,Barranquilla,Empresa,Web,0,12.0,601200.0,50100.0,16.0,0.0,0.8319,6.1,0
badc82889a041544,1860.0,Bogotá,Natural,Web,1,4.0,44800.0,11200.0,35.0,0.0,0.8788,8.8,0
74a98a96b11f6d4e,1679.0,Bogotá,Ecommerce,Web,0,15.0,216000.0,14400.0,31.0,3.0,0.76,5.9,0
87a275cc080cdfaf,910.0,Bogotá,Empresa,App,1,8.0,800800.0,15900.0,9.0,1.0,0.958,8.5,0
91c870187827f5a8,522.0,Cali,Natural,Punto físico,0,6.0,76800.0,12800.0,19.0,1.0,0.9465,1.7,0
7e12f4cd51ec3ab9,1596.0,Cali,Empresa,API,0,8.0,781200.0,65100.0,33.0,1.0,0.9507,8.3,0
f1261b577222cf51,1717.0,Bogotá,Ecommerce,App,0,21.0,247800.0,11800.0,56.0,3.0,0.8496,8.2,0
0d59284c81a229e5,873.0,Bogotá,Natural,App,0,5.0,74000.0,14800.0,3.0,1.0,0.8287,3.2,0
db9459a47bc3a8e2,1204.0,Bogotá,Empresa,App,1,14.0,530600.0,37900.0,28.0,1.0,0.8762,6.0,0
d0db210e1e6fb94d,898.0,Medellín,Empresa,App,0,8.0,144800.0,18100.0,45.0,1.0,0.8788,8.1,0
0db0328bc4fe6366,714.0,Barranquilla,Empresa,App,0,10.0,375000.0,37500.0,16.0,1.0,0.9373,9.0,0
0edd1ef1b09e0ba9,419.0,Barranquilla,Natural,Punto físico,0,8.0,109800.0,12200.0,15.0,0.0,0.7824,8.3,0
c03da74f0fa5f2cb,1273.0,Pereira,Ecommerce,Web,1,26.0,377000.0,14500.0,2.0,1.0,0.8341,4.4,0
748491a77775fc9d,463.0,Bogotá,Empresa,Punto físico,1,11.0,172600.0,47900.0,11.0,2.0,0.7143,8.6,0
570a3af6f61d5121,1365.0,Bogotá,Natural,Web,0,5.0,40000.0,8000.0,12.0,2.0,0.941,6.5,0
18484e9fb63a8bdc,1382.0,Bogotá,Natural,Web,1,16.0,800000.0,50000.0,61.0,0.0,0.828,8.9,0
51f0c5ff1666cc95,716.0,Medellín,Ecommerce,Web,1,8.0,332500.0,17500.0,19.0,3.0,0.8393,8.2,0
3fef84e8c0f2c5d7,1273.0,Bogotá,Natural,Punto físico,0,7.0,172600.0,14700.0,1.0,1.0,0.8788,6.9,0
eb06210208fb6894,1273.0,Cúcuta,Natural,App,0,2.0,25200.0,12600.0,17.0,1.0,0.9099,5.6,1
067b8d72e2805195,1165.0,Bogotá,Empresa,App,1,8.0,385600.0,48200.0,76.0,1.0,0.8102,9.4,0
ce9220fb520e795c,2084.0,Medellín,Natural,App,1,2.0,26800.0,13400.0,88.0,1.0,0.9892,5.9,0
68004c841e1543f0,1480.0,Bucaramanga,Natural,App,0,5.0,58000.0,11600.0,11.0,0.0,0.7728,9.7,0
7a4ba65268416354,1409.0,Bogotá,Empresa,Web,0,8.0,465600.0,58200.0,26.0,0.0,0.948,9.5,0
0033e17d4a56d121,455.0,Manizales,Natural,App,0,6.0,88200.0,14700.0,12.0,2.0,0.8667,10.0,1
f99c66921b76e651,633.0,Cúcuta,Ecommerce,Web,1,18.0,275400.0,15300.0,18.0,0.0,0.8337,4.6,0
47be3a93ed9af940,1100.0,Cartagena,Empresa,App,0,12.0,172600.0,37400.0,10.0,2.0,0.8362,7.3,0
e0d830b2217cea8b,1398.0,Bogotá,Natural,Web,0,7.0,31500.0,4500.0,88.0,1.0,1.0,7.1,1
91bfba8cac1444a3,1825.0,Bucaramanga,Natural,Web,0,4.0,172600.0,5800.0,124.0,0.0,0.9725,6.5,1
6ecd7c146bcaae9f,1047.0,Barranquilla,Natural,Punto físico,1,8.0,58400.0,7300.0,1.0,1.0,0.8026,4.9,0
271c6e8df0121ee7,408.0,Bogotá,Natural,Punto físico,0,2.0,26800.0,13400.0,82.0,0.0,0.9211,5.2,0
41bdfa4de6df513c,1940.0,Bucaramanga,Ecommerce,Punto físico,0,18.0,396000.0,22000.0,109.0,2.0,0.9163,8.5,1
5d4200428ea3ae0f,1599.0,Cali,Natural,App,0,5.0,172600.0,15900.0,44.0,1.0,0.9416,6.9,0
cc90f09f4d81f4e3,674.0,Bogotá,Natural,App,0,4.0,37600.0,9400.0,31.0,0.0,0.9115,6.8,0
a36f207e34641d76,1734.0,Barranquilla,Natural,App,1,2.0,23000.0,11500.0,14.0,4.0,1.0,6.5,0
fd0a038b44a2cc4f,619.0,Cartagena,Natural,Web,1,3.0,20400.0,6800.0,4.0,2.0,0.8803,2.3,1
eeb63edcd036a8c0,682.0,Barranquilla,Natural,Web,1,6.0,80400.0,13400.0,11.0,1.0,0.9283,5.1,0
2781806644b7fd2b,1145.0,Cali,Empresa,Punto físico,0,12.0,31504000.0,72200.0,1.0,0.0,0.7709,5.1,0
7816aaccc7925453,413.0,Medellín,Natural,Punto físico,0,4.0,51600.0,12900.0,85.0,1.0,0.8531,5.4,1
999df9c0ee956eac,1790.0,Bogotá,Natural,Web,0,3.0,28200.0,9400.0,48.0,2.0,0.8788,5.3,1
23a8074281e8761e,1983.0,Barranquilla,Natural,App,0,21.0,273000.0,13000.0,15.0,2.0,0.9409,5.9,0
ceaec4383aa5f2f4,369.0,Bogotá,Empresa,App,1,15.0,712500.0,15900.0,8.0,1.0,0.8961,10.0,1
8ab13f1f2c1a7c5a,371.0,Bogotá,Ecommerce,App,1,22.0,374000.0,17000.0,49.0,0.0,0.7676,5.7,0
cdbe5d81a0d923cc,1521.0,Medellín,Natural,Web,0,8.0,411300.0,45700.0,5.0,0.0,0.9271,1.5,1
2d895ab1c56e4e44,430.0,Bogotá,Empresa,Web,1,18.0,1006200.0,55900.0,12.0,0.0,0.7718,4.9,0
5f41e235b3dc9723,2169.0,Medellín,Natural,API,1,6.0,54600.0,9100.0,17.0,2.0,1.0,3.3,1
25deb0f8207f0465,1562.0,Bogotá,Empresa,Punto físico,0,16.0,172600.0,15900.0,23.0,0.0,0.9351,7.3,0
deeb8f27a576ce4f,1037.0,Bogotá,Natural,Web,0,3.0,172600.0,9100.0,67.0,1.0,0.79,4.6,1
cfee8c9aa78b9771,450.0,Pereira,Natural,App,1,5.0,172600.0,14600.0,10.0,1.0,1.0,5.7,0
ae8604aa7c9644f5,703.0,Cali,Natural,Punto físico,0,8.0,28800.0,9600.0,40.0,1.0,0.7751,7.2,0
10c937cdef352ce8,1714.0,Barranquilla,Natural,API,0,4.0,46400.0,11600.0,3.0,1.0,0.8706,6.5,0
715e2c9534da3b51,1655.0,Barranquilla,Natural,Web,0,2.0,172600.0,11200.0,6.0,1.0,0.9271,6.3,0
4ccb81c274752a60,1273.0,Cali,Natural,Punto físico,0,3.0,48900.0,16300.0,8.0,0.0,0.8399,5.2,0
cc5bf9fd6e60865f,691.0,Bogotá,Ecommerce,Punto físico,0,19.0,57000.0,15900.0,52.0,1.0,0.9134,7.1,0
103d98f9d6207c77,1273.0,Bogotá,Natural,App,0,5.0,18275000.0,16700.0,78.0,1.0,0.9897,5.4,1
45278531dff28c70,988.0,Bogotá,Natural,Web,0,4.0,52000.0,13000.0,113.0,2.0,0.7896,4.7,0
20895c119dbb0e0c,469.0,Medellín,Natural,App,1,2.0,27400.0,13700.0,86.0,1.0,0.9813,4.9,0
225ee8e2c5aba988,1245.0,Bogotá,Ecommerce,App,1,18.0,324000.0,18000.0,32.0,2.0,0.9355,9.5,0
8097461ebb26824c,709.0,Bucaramanga,Natural,App,0,8.0,76500.0,15300.0,29.0,1.0,0.8583,7.2,0
ea80ad89ca784e3e,1693.0,Bogotá,Empresa,Punto físico,1,10.0,390000.0,39000.0,4.0,1.0,0.8185,6.9,0
b16879c274a793ad,471.0,Cúcuta,Natural,Punto físico,0,3.0,39900.0,13300.0,29.0,1.0,0.8941,4.0,1
57aded5bd12c0e11,792.0,Bogotá,Empresa,App,1,14.0,634200.0,45300.0,58.0,1.0,0.8884,5.2,0
a6f8d08797222228,1273.0,Cali,Ecommerce,App,0,20.0,282000.0,14100.0,40.0,2.0,0.8511,8.1,1
78300b3f26bc9892,1974.0,Medellín,Natural,API,0,5.0,71500.0,15900.0,21.0,0.0,0.8135,8.8,0
5af1d7e8e858d0b9,558.0,Barranquilla,Natural,App,0,3.0,44400.0,14800.0,70.0,2.0,0.9393,4.5,0
b78e0d30b5edee0c,1855.0,Medellín,Natural,API,1,5.0,73500.0,14700.0,119.0,2.0,0.8337,5.6,0
3316c878e43e8326,1893.0,Medellín,Natural,Web,1,0.0,0.0,13600.0,39.0,1.0,0.8503,6.8,0
0c6188cd2be54439,1474.0,Bogotá,Natural,App,0,7.0,86800.0,12400.0,76.0,0.0,0.8552,6.0,1
603efc0929d64f55,495.0,Medellín,Natural,App,0,3.0,37800.0,12600.0,11.0,0.0,1.0,4.9,0
22001b9f3f5b2e44,682.0,Cartagena,Natural,Punto físico,0,8.0,309000.0,20600.0,53.0,1.0,0.8814,6.5,0
67d65da547232ab9,1569.0,Cali,Natural,Punto físico,0,4.0,71600.0,17900.0,13.0,1.0,0.8246,5.4,0
b647afcd719f9544,2152.0,Medellín,Empresa,App,0,10.0,552000.0,55200.0,25.0,1.0,0.9239,8.3,0
c7a3a87450c346fa,1273.0,Bogotá,Natural,App,0,3.0,45300.0,15100.0,22.0,0.0,0.8622,7.9,0
8c7fbb6f2920197b,964.0,Bogotá,Natural,App,0,3.0,34200.0,11400.0,88.0,2.0,0.8264,5.7,1
708938619cb8d236,710.0,Bogotá,Empresa,App,1,9.0,405000.0,45000.0,18.0,1.0,0.6303,5.4,0
26760199b56ab0ec,1796.0,Cali,Ecommerce,App,1,17.0,435200.0,25600.0,41.0,2.0,0.9576,7.2,1
6c7acc2a671579e0,1044.0,Medellín,Empresa,App,0,11.0,20912000.0,38800.0,9.0,3.0,0.9158,0.1,1
f343228b59dc2c35,1822.0,Medellín,Natural,App,1,5.0,40191000.0,15700.0,31.0,1.0,0.8873,0.0,1
cec2fa887c43b30e,1273.0,Bogotá,Natural,App,1,1.0,13600.0,13600.0,48.0,1.0,0.8779,4.2,1
052b01fbd7d3b409,1273.0,Bogotá,Natural,App,0,4.0,55200.0,13800.0,96.0,0.0,0.9566,7.0,0
d51e1729790b6223,2150.0,Cali,Empresa,Web,0,8.0,894000.0,74500.0,21.0,1.0,0.9073,5.6,1
30a93c8ea6f98fdc,1840.0,Bogotá,Ecommerce,App,1,14.0,152600.0,10900.0,65.0,1.0,0.9393,6.0,0
deb31a1bd94b34b5,665.0,Manizales,Empresa,Web,0,14.0,677600.0,48400.0,5.0,3.0,0.8231,8.4,1
86a3ecc5a1608efa,509.0,Bucaramanga,Natural,App,1,3.0,62400.0,20800.0,10.0,1.0,0.8436,6.6,1
ca966fc4d8225b14,1312.0,Barranquilla,Natural,Web,0,8.0,76000.0,15900.0,69.0,2.0,0.9135,3.9,1
c914fa6d3cee2b12,1725.0,Cúcuta,Empresa,Punto físico,0,8.0,44493000.0,75200.0,31.0,1.0,0.8579,8.7,0
9c28a2f23e0157e1,1447.0,Medellín,Empresa,API,0,9.0,453600.0,15900.0,28.0,2.0,0.7602,2.0,1
56b839eba3c91597,1406.0,Medellín,Empresa,App,0,9.0,506700.0,15900.0,26.0,3.0,0.9225,6.5,0
7fc4106184d13fbc,1273.0,Bogotá,Ecommerce,Web,0,23.0,561200.0,24400.0,21.0,1.0,0.8844,7.0,0
0aa4faafbac7a077,1296.0,Cali,Natural,App,0,8.0,116000.0,14500.0,59.0,5.0,0.7083,8.1,1
89281c4e3b648904,1317.0,Pereira,Ecommerce,Punto físico,1,13.0,189800.0,14600.0,32.0,1.0,0.9035,6.5,1
0519f909a94a4341,1286.0,Bogotá,Natural,App,0,1.0,14100.0,14100.0,36.0,1.0,0.843,9.6,1
38ac907a10cd8bde,953.0,Cali,Ecommerce,Punto físico,0,14.0,222600.0,15900.0,31.0,1.0,0.822,8.9,0
7f66cd052dc27af3,1825.0,Medellín,Ecommerce,App,0,14.0,309400.0,22100.0,96.0,0.0,0.9017,7.0,0
9622d34bb27ca997,1095.0,Bogotá,Empresa,API,0,9.0,172600.0,54000.0,11.0,0.0,0.9057,4.1,1
75dc718323eab70f,1986.0,Medellín,Natural,Web,0,5.0,48000.0,9600.0,74.0,2.0,0.873,8.1,1
7445348df925cdf8,1503.0,Bogotá,Natural,Web,0,5.0,72500.0,14500.0,30.0,2.0,0.8569,7.6,1
6ac7e372be73db3d,2123.0,Cali,Empresa,Web,1,8.0,197400.0,32900.0,41.0,1.0,0.9874,6.8,0
da947d67b82e6c33,1273.0,Bucaramanga,Natural,API,0,1.0,12200.0,12200.0,8.0,1.0,0.8977,3.7,1
22833cb5ef8de218,1926.0,Cali,Empresa,Web,0,21.0,1201200.0,57200.0,3.0,1.0,0.849,9.1,0
a1111b4890014d53,1950.0,Cali,Natural,Punto físico,0,5.0,87500.0,17500.0,9.0,5.0,0.8547,6.0,1
ef7f5a2f2b8b6c73,1273.0,Bogotá,Natural,App,0,6.0,61800.0,10300.0,60.0,0.0,1.0,6.5,0
3d081d0db9e595e6,1273.0,Bogotá,Natural,Web,0,4.0,50800.0,12700.0,240.0,0.0,0.8511,7.0,1
6ac215721f742884,936.0,Medellín,Natural,App,1,7.0,172600.0,16500.0,13.0,3.0,0.9562,6.3,0
2249d31eba9ff8ef,822.0,Cali,Empresa,Punto físico,0,11.0,390500.0,35500.0,12.0,1.0,0.9111,7.0,0
c69901d825dc3ed2,2180.0,Medellín,Ecommerce,Web,0,21.0,470400.0,22400.0,38.0,1.0,0.8788,5.0,0
6d59e09f5d1c67b0,2043.0,Barranquilla,Natural,Web,0,3.0,33900.0,11300.0,136.0,1.0,0.9088,8.9,0
7304210c52cb3fa9,1600.0,Cali,Natural,App,1,6.0,90000.0,15000.0,33.0,4.0,1.0,3.2,0
ba1212b79629e33e,1659.0,Cúcuta,Natural,Web,0,7.0,98700.0,14100.0,13.0,1.0,0.8586,6.5,0
317457ead5d18430,2046.0,Medellín,Ecommerce,App,0,13.0,339300.0,26100.0,31.0,0.0,0.7126,9.3,0
7a655f08c48b41e7,1210.0,Barranquilla,Natural,Punto físico,0,6.0,109800.0,18300.0,20.0,1.0,0.7641,7.0,0
31f1b7e50db0b7f7,2170.0,Bogotá,Natural,Web,0,4.0,32800.0,15900.0,6.0,2.0,0.911,7.0,1
afe03df399db2f9d,530.0,Bogotá,Natural,API,0,1.0,15600.0,15900.0,5.0,3.0,0.8728,6.6,0
